DATE,PRCP,SNOW,TAVG,TMAX,TMIN,YEAR,WEEK,TOTAL PATIENTS,RATIO
2019-10-13,,0.0126254826254826,0.0,57.85714285714285,67.24193548387096,2019.0,42.0,76835.0,1.3169896550542035
2019-10-20,,0.0030720606826801,0.0,49.42857142857143,59.84126984126984,2019.0,43.0,87145.0,1.486719868556948
2019-10-27,,0.4170273631840796,0.0,47.85714285714285,55.516129032258064,2019.0,44.0,83553.0,1.4303855311258835
2019-11-03,,0.2024931880108992,0.3110647181628392,34.142857142857146,39.609375,2019.0,45.0,84837.0,1.43038289891951
2019-11-10,0.24,0.0593324937027707,0.0,64.42857142857143,72.96923076923076,2019.0,46.0,82080.0,1.4149603574000185
2019-11-17,,0.0275775480059084,0.2201413427561837,26.0,33.82258064516129,2019.0,47.0,84335.0,1.6268953277518423
2019-11-24,,0.092169540229885,0.0,38.142857142857146,44.74603174603175,2019.0,48.0,77655.0,1.3750163446765389
2019-12-01,,0.0914264264264264,0.0247706422018348,38.0,44.61016949152543,2019.0,49.0,87830.0,1.498659883392792
2019-12-08,0.03,0.1621184210526315,0.0568238213399503,53.71428571428572,61.23880597014925,2019.0,50.0,81354.0,1.4792712197250708
2019-12-15,,0.1550284090909091,0.1785388127853881,36.142857142857146,45.30645161290322,2019.0,51.0,82197.0,1.5467695567965676
2019-12-22,,0.0055668604651162,0.0869337979094076,28.857142857142858,36.80952380952381,2019.0,52.0,81133.0,1.6408379602332923
2020-01-05,0.013912037037037,0.1133093525179856,1.1711711711711712,48.66666666666666,35.967213114754095,2020.0,2.0,84886.0,1.5622733077182265
2020-01-12,0.026443468715697,0.0,59.71428571428572,67.08064516129032,50.54838709677419,2020.0,3.0,84243.0,1.5337588020772062
2020-01-19,,0.1028613138686131,0.3070524412296564,25.714285714285715,32.774193548387096,2020.0,4.0,87708.0,1.5837134491552265
2020-01-26,,0.1060802469135802,0.2208251473477406,28.714285714285715,33.15873015873016,2020.0,5.0,94387.0,1.761191609074142
2020-02-02,0.0132795698924731,0.0311650485436893,0.2113978494623656,40.869565217391305,34.89855072463768,2020.0,6.0,92394.0,1.63700147056218
2020-02-09,0.0947078651685393,0.0,66.28571428571429,75.2,54.13333333333333,2020.0,7.0,89072.0,1.5934957559477283
2020-02-16,0.0535,0.571939736346516,28.142857142857142,38.03174603174603,16.61904761904762,2020.0,8.0,89046.0,1.5725904723349395
