DATE,PRCP,SNOW,TAVG,TMAX,TMIN
2018-01-28,,0.11112230215827339,0.06966731898238748,37.857142857142854,44.2
2018-02-04,,0.02358681875792142,0.005194805194805195,24.625,32.69230769230769
2018-02-11,0.16,0.22983071342200725,0.0,68.14285714285714,77.47142857142858
2018-02-18,,0.1486036036036036,0.23399602385685886,31.714285714285715,40.52857142857143
2018-02-25,,0.5031824611032532,0.004370179948586119,40.285714285714285,48.142857142857146
2018-03-04,,0.0035539568345323742,0.02495344506517691,36.142857142857146,44.042857142857144
2018-03-11,0.095,0.26270303030303027,0.0,67.85714285714286,77.67142857142858
2018-03-18,,0.04626628075253256,0.1750465549348231,35.0,43.642857142857146
2018-03-25,,0.0,0.0,35.285714285714285,43.05882352941177
2018-04-01,,0.08387955182072829,0.013930348258706466,38.285714285714285,45.871428571428574
2018-04-08,0.125,0.04520475561426684,0.1687378640776699,56.142857142857146,65.54285714285714
2018-04-15,0.06,0.32464239271781536,0.015517241379310345,48.714285714285715,57.48571428571429
2018-04-22,,0.07409859154929577,0.13475836431226765,40.57142857142857,47.65714285714286
2018-04-29,,0.005743801652892562,0.0,48.714285714285715,58.43478260869565
2018-05-06,0.21000000000000002,0.009917355371900827,0.16166365280289333,39.0,49.11764705882353
2018-05-13,0.18200000000000002,0.32262764632627644,0.009850746268656717,62.0,69.37142857142857
2018-05-20,0.19333333333333333,0.19647420147420147,0.0,59.857142857142854,71.23188405797102
2018-05-27,0.16142857142857145,0.20515544041450776,0.0,69.57142857142857,78.66176470588235
2018-06-03,0.6525,0.14930481283422462,0.37718940936863543,52.0,60.911764705882355
2018-06-10,0.22400000000000003,0.28453316953316954,0.01643835616438356,63.285714285714285,72.52857142857142
2018-06-17,0.16999999999999998,0.15991002570694088,0.0,66.85714285714286,73.68571428571428
2018-06-24,0.20333333333333334,0.5286214953271028,0.0,70.85714285714286,78.6
2018-07-01,0.20800000000000002,0.11384810126582279,0.002028397565922921,68.14285714285714,76.9
2018-07-08,0.135,0.06593506493506494,0.31633986928104574,50.285714285714285,58.785714285714285
2018-07-15,0.152,0.14402022756005056,0.0,60.57142857142857,67.41428571428571
2018-07-22,0.19714285714285715,0.16800751879699247,0.0,75.0,82.64285714285714
2018-07-29,0.16714285714285712,0.017023959646910468,0.0,73.71428571428571,81.84285714285714
2018-08-05,0.16333333333333333,0.009372442019099592,0.044851657940663175,45.714285714285715,53.2
2018-08-12,0.144,0.1849556400506971,0.0,58.285714285714285,66.3913043478261
2018-08-19,0.16285714285714287,0.11822541966426858,0.0,77.0,85.77142857142857
2018-08-26,0.4328571428571429,0.2615177478580171,0.0,72.28571428571429,81.14492753623189
2018-09-02,0.22000000000000003,0.2874040920716113,0.9516930022573364,61.714285714285715,69.27142857142857
2018-09-09,0.248,0.14438287153652393,0.2628997867803838,60.0,68.72857142857143
2018-09-16,0.134,0.011823899371069183,0.07047451669595782,60.857142857142854,70.11428571428571
2018-09-23,0.13999999999999999,0.030812121212121214,0.0,70.57142857142857,80.52857142857142
2018-09-30,0.05285714285714286,0.09523573200992556,0.0,60.42857142857143,69.46376811594203
2018-10-07,0.14,0.18384408602150537,0.5715686274509804,48.285714285714285,56.5
2018-10-14,0.134,0.036950261780104715,0.005399061032863849,49.857142857142854,58.67142857142857
2018-10-21,0.054285714285714284,0.038263090676883785,0.001388888888888889,44.857142857142854,54.24285714285714
2018-10-28,0.051666666666666666,0.025359897172236506,0.0,47.0,54.65714285714286
2018-11-04,,0.1566090425531915,0.6433333333333333,44.142857142857146,51.22857142857143
2018-11-11,0.14166666666666666,0.15786600496277914,0.0,60.0,68.48571428571428
2018-11-18,,0.036606145251396646,0.24946808510638296,30.285714285714285,36.128571428571426
2018-11-25,,0.03784593437945792,0.018093385214007784,35.57142857142857,40.69565217391305
2018-12-02,,0.22370314842578712,0.7758691206543967,25.428571428571427,32.55714285714286
2018-12-09,0.09,0.02786531130876747,0.0,62.42857142857143,71.22857142857143
2018-12-16,0.04,0.05537463976945245,0.0,35.57142857142857,43.57142857142857
2018-12-23,,0.014848046309696092,0.0,35.857142857142854,43.14492753623188
2018-12-30,,0.10937878787878788,0.0824524312896406,33.714285714285715,42.542857142857144
2019-01-06,2.4,0.4730255681818182,0.27101769911504425,36.42857142857143,44.028985507246375
2019-01-13,,0.21463157894736842,1.03125,56.0,63.390625
2019-01-20,,0.0612743628185907,0.8085185185185185,25.714285714285715,30.652173913043477
2019-01-27,,0.08594294770206022,0.5825462012320328,11.571428571428571,20.614285714285714
2019-02-03,,0.06573899371069183,0.7681017612524462,11.0,21.84285714285714
2019-02-10,2.81,0.05828996282527881,0.0,63.0,72.234375
2019-02-17,,0.026625386996904022,0.18077669902912621,27.285714285714285,35.35820895522388
2019-02-24,,0.13874617737003056,0.512655601659751,30.142857142857142,37.957142857142856
2019-03-03,,0.005746268656716418,0.012454873646209386,23.571428571428573,32.13636363636363
2019-03-10,2.7,0.3647368421052632,0.0,62.285714285714285,71.27692307692308
2019-03-17,,0.13775596072931276,0.05368663594470046,39.714285714285715,49.184615384615384
2019-03-24,,0.03305013927576602,0.009127789046653144,39.57142857142857,47.6031746031746
2019-03-31,,0.1260245901639344,0.0006787330316742082,40.57142857142857,51.1764705882353
2019-04-07,0.16,0.030321285140562253,0.0011627906976744186,46.57142857142857,56.22727272727273
2019-04-14,,0.0421870882740448,0.05239130434782609,51.857142857142854,59.0
2019-04-21,,0.1733112582781457,0.4543668122270742,51.285714285714285,63.01428571428571
2019-04-28,,0.16601016518424397,0.2317391304347826,53.42857142857143,64.31884057971014
2019-05-05,0.13,0.2573841961852861,0.009230769230769232,38.714285714285715,48.31884057971015
2019-05-12,,0.11876884422110554,0.0,61.0,70.625
2019-05-19,0.40714285714285714,0.19253521126760564,0.0,58.42857142857143,70.77142857142857
2019-05-26,0.9099999999999999,0.2017179487179487,0.0,62.714285714285715,72.38571428571429
2019-06-02,1.6320000000000001,0.4398307291666667,0.0034482758620689655,56.285714285714285,65.9
2019-06-09,0.19,0.019675405742821474,0.0,59.0,68.3030303030303
2019-06-16,,0.2101024327784891,0.0,54.714285714285715,64.19047619047619
2019-06-23,,0.1561221945137157,0.0,64.71428571428571,74.58064516129032
2019-06-30,,0.22757614213197971,0.0,75.71428571428571,86.41269841269842
2019-07-07,0.4,0.14461229946524065,0.0,48.714285714285715,57.55882352941177
2019-07-14,,0.017289002557544758,0.00297951582867784,60.285714285714285,70.80952380952381
2019-07-21,,0.34182619647355167,0.0,79.85714285714286,89.80952380952381
2019-07-28,,0.07151624548736463,0.0,74.42857142857143,83.31746031746032
2019-08-04,,0.1524250325945241,0.009164420485175202,51.42857142857143,59.12307692307692
2019-08-11,0.03,0.022718078381795195,0.0,58.857142857142854,68.859375
2019-08-18,,0.15553217821782178,0.0,67.71428571428571,77.3015873015873
2019-08-25,,0.174,0.0,71.14285714285714,79.25396825396825
2019-09-01,,0.14196700507614213,0.0,62.857142857142854,71.0
2019-09-08,0.09,0.1769200524246396,0.0,54.57142857142857,63.9375
2019-09-15,,0.27543114543114544,0.0,59.714285714285715,67.58730158730158
2019-09-22,,0.1219777503090235,0.0,72.0,80.56451612903226
2019-09-29,,0.6510620525059666,0.0,64.85714285714286,73.33333333333333
2019-10-06,0.05,0.09363515312916111,0.0054320987654320994,43.714285714285715,50.8
2019-10-13,,0.012625482625482626,0.0,57.857142857142854,67.24193548387096
2019-10-20,,0.0030720606826801517,0.0,49.42857142857143,59.84126984126984
2019-10-27,,0.4170273631840796,0.0,47.857142857142854,55.516129032258064
2019-11-03,,0.2024931880108992,0.31106471816283926,34.142857142857146,39.609375
2019-11-10,0.24,0.05933249370277078,0.0,64.42857142857143,72.96923076923076
2019-11-17,,0.027577548005908423,0.22014134275618374,26.0,33.82258064516129
2019-11-24,,0.09216954022988506,0.0,38.142857142857146,44.74603174603175
2019-12-01,,0.09142642642642643,0.024770642201834864,38.0,44.610169491525426
2019-12-08,0.03,0.16211842105263158,0.05682382133995037,53.714285714285715,61.23880597014925
2019-12-15,,0.1550284090909091,0.17853881278538813,36.142857142857146,45.306451612903224
2019-12-22,,0.0055668604651162796,0.08693379790940767,28.857142857142858,36.80952380952381
2019-12-29,,0.1277185185185185,0.0,44.0,53.96666666666667
2020-01-05,0.013912037037037037,0.11330935251798561,1.1711711711711712,48.666666666666664,35.967213114754095
2020-01-12,0.026443468715697038,0.0,59.714285714285715,67.08064516129032,50.54838709677419
2020-01-19,,0.10286131386861314,0.3070524412296564,25.714285714285715,32.774193548387096
2020-01-26,,0.10608024691358024,0.22082514734774067,28.714285714285715,33.15873015873016
2020-02-02,0.01327956989247312,0.03116504854368932,0.2113978494623656,40.869565217391305,34.89855072463768
2020-02-09,0.09470786516853934,0.0,66.28571428571429,75.2,54.13333333333333
2020-02-16,0.053500000000000006,0.571939736346516,28.142857142857142,38.03174603174603,16.61904761904762
2020-02-23,0.027631975867269985,0.00018281535648994517,30.857142857142858,39.03174603174603,20.081967213114755
2020-03-01,0.04740350877192982,0.328353982300885,2.101123595505618,36.0,27.370967741935484
2020-03-08,0.05825829383886256,0.0,61.0,69.41666666666667,49.333333333333336
2020-03-15,0.006658506731946145,0.019932432432432434,47.42857142857143,55.6,38.016666666666666
2020-03-22,0.11722826086956521,0.020600858369098713,39.0,46.1551724137931,32.10344827586207
2020-03-29,0.20366233766233766,0.5862660944206008,44.142857142857146,52.52542372881356,36.101694915254235
2020-04-05,0.02067873303167421,0.012731006160164272,3.9662650602409637,50.2037037037037,35.557377049180324
2020-04-12,0.041600429645542426,0.0,63.142857142857146,72.53968253968254,51.77777777777778
2020-04-19,0.08480148883374689,0.5771153846153847,40.714285714285715,48.54838709677419,30.93548387096774
2020-04-26,0.10676156583629894,0.0,47.0,56.6,39.459016393442624
2020-05-03,0.555397489539749,0.008714953271028038,3.764935064935065,56.89090909090909,38.65079365079365
2020-05-10,0.026369636963696368,0.0,62.42857142857143,71.88524590163935,51.596774193548384
2020-05-17,0.5286542669584245,0.0,56.857142857142854,66.05,47.21666666666667
2020-05-24,0.513135593220339,0.0,62.714285714285715,69.65,54.53333333333333
2020-05-31,0.10118589743589743,0.0,71.57142857142857,80.375,61.339285714285715
2020-06-07,0.05895035460992908,0.32703237410071945,3.606741573033708,59.5,42.774193548387096
2020-06-14,0.05193965517241379,0.00018214936247723133,59.42857142857143,69.05084745762711,49.6
2020-06-21,0.052646744930629666,0.0,75.0,84.7,61.01639344262295
2020-06-28,0.36028125,0.0,74.57142857142857,83.7741935483871,64.5079365079365
2020-07-05,0.17008571428571428,0.1347560975609756,3.6989247311827955,65.71698113207547,43.91803278688525
2020-07-12,0.05022776572668113,0.00016977928692699492,67.0,74.7741935483871,55.693548387096776
2020-07-19,0.16571138211382114,0.0,77.85714285714286,85.5079365079365,66.83870967741936
2020-07-26,0.11567209775967414,0.0,78.28571428571429,86.10344827586206,67.71428571428571
2020-08-02,0.0707379134860051,0.009381663113006398,4.548387096774194,76.54716981132076,56.704918032786885
2020-08-09,0.14754152823920264,0.0,64.71428571428571,74.70491803278688,53.68852459016394
2020-08-16,0.025312499999999998,0.0,66.85714285714286,75.2741935483871,56.22222222222222
2020-08-23,0.002489451476793249,0.0,76.14285714285714,84.13559322033899,63.111111111111114
2020-08-30,0.032851108764519535,0.0,81.71428571428571,90.1311475409836,70.37096774193549
